tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
6.0,1.1,11.1,0.0,0.0,194.0,12.2,1027.4
8.6,1.7,15.6,0.0,0.0,207.0,15.4,1022.9
11.9,5.0,18.9,0.0,0.0,212.0,15.8,1020.2
13.2,8.9,18.9,0.0,0.0,221.0,13.0,1019.1
11.6,6.1,13.9,0.0,0.0,20.0,12.4,1020.9
10.5,4.4,14.4,0.0,0.0,92.0,12.0,1018.5
10.7,3.3,14.4,13.2,0.0,206.0,22.6,1004.3
3.6,1.1,6.1,1.0,0.0,233.0,23.3,1007.7
3.3,1.1,5.0,0.0,0.0,271.0,20.2,1014.2
2.2,1.1,3.3,1.0,0.0,269.0,24.9,1010.1
0.9,-1.1,2.2,0.0,0.0,249.0,10.0,1019.8
5.8,0.0,13.9,0.0,0.0,142.0,14.6,1016.0
12.5,5.0,16.7,4.8,0.0,245.0,18.2,1010.4
1.5,0.6,5.0,0.0,0.0,279.0,26.9,1023.3
1.3,-3.3,4.4,0.0,0.0,221.0,13.2,1031.3
5.7,2.2,10.0,0.0,0.0,202.0,14.9,1022.3
6.1,-1.1,12.8,0.8,0.0,284.0,18.1,1017.9
-0.9,-4.4,2.8,0.0,0.0,290.0,17.1,1023.4
1.3,-3.9,6.1,0.0,0.0,219.0,14.2,1022.6
7.6,2.8,11.7,1.8,0.0,202.0,23.9,1015.2
4.3,-4.4,9.4,0.3,0.0,305.0,22.0,1019.0
-3.7,-7.2,-0.6,0.0,0.0,274.0,12.6,1023.3
2.0,-1.1,5.0,0.0,0.0,213.0,15.8,1012.6
0.8,-3.3,5.0,0.0,0.0,295.0,16.2,1018.1
1.5,-3.3,5.0,0.0,0.0,205.0,15.1,1016.3
5.7,0.6,11.7,0.0,0.0,300.0,13.3,1016.5
6.2,1.7,8.9,0.0,0.0,191.0,12.7,1013.2
10.6,6.7,15.0,0.0,0.0,282.0,16.8,1010.2
7.6,3.9,10.6,0.0,0.0,83.0,11.7,1017.8
3.5,-0.6,7.8,0.0,0.0,321.0,12.2,1025.6
3.7,1.7,6.1,6.6,0.0,153.0,16.2,1012.7
-1.1,-9.4,3.3,0.0,0.0,281.0,30.2,1015.7
-7.2,-10.6,-3.9,0.0,0.0,228.0,12.7,1024.5
-1.4,-4.4,2.2,0.0,0.0,225.0,12.3,1016.7
3.5,-2.2,8.3,0.0,0.0,175.0,14.5,1010.2
6.8,0.6,16.1,21.8,0.0,65.0,12.2,1007.0
5.8,-1.1,15.0,0.0,0.0,255.0,30.7,1003.7
4.4,-1.1,10.0,0.0,0.0,215.0,21.1,1019.9
5.4,2.2,10.0,0.0,0.0,230.0,13.7,1023.1
7.6,0.6,12.8,3.0,0.0,143.0,13.3,1025.6
16.0,11.1,18.9,0.0,0.0,196.0,32.2,1011.4
8.7,1.7,19.4,0.3,0.0,247.0,35.3,1010.5
2.2,-2.2,5.6,0.0,0.0,15.0,14.1,1023.4
3.4,0.6,5.6,2.5,0.0,9.0,18.1,1019.9
1.5,0.0,4.4,0.0,0.0,248.0,13.0,1027.2
2.4,-0.6,7.2,0.0,0.0,234.0,17.9,1021.6
1.6,-2.8,6.7,0.0,0.0,282.0,18.5,1013.2
-2.7,-6.7,0.0,0.0,0.0,268.0,14.2,1018.1
3.7,-2.2,8.3,0.0,0.0,187.0,14.6,1011.6
9.8,2.8,14.4,0.0,0.0,184.0,15.8,1002.2
7.9,1.7,15.0,1.8,0.0,9.0,14.3,1005.9
3.2,-1.1,6.7,4.6,0.0,47.0,13.8,1017.3
5.1,1.1,8.9,6.9,0.0,289.0,17.2,1006.7
2.3,0.6,3.9,6.9,25.0,92.0,12.1,1008.1
2.5,0.0,3.9,0.5,0.0,322.0,13.9,1012.7
2.7,0.6,3.9,0.0,0.0,126.0,9.7,1012.2
4.8,1.1,7.8,0.0,0.0,27.0,12.2,1007.4
2.3,-1.1,5.6,6.4,76.0,26.0,29.0,1009.9
-4.0,-8.9,0.0,1.5,76.0,330.0,18.5,1021.6
-8.0,-12.2,-4.4,0.0,76.0,234.0,13.9,1028.6
-1.0,-4.4,2.2,0.0,51.0,192.0,21.1,1015.3
-6.5,-10.6,1.7,0.0,51.0,256.0,34.7,1008.0
-11.4,-14.4,-8.9,0.0,51.0,273.0,21.7,1020.5
-13.2,-17.2,-9.4,0.0,51.0,242.0,14.1,1028.4
-3.9,-9.4,2.2,0.5,25.0,183.0,19.4,1021.9
-3.5,-11.1,2.8,0.0,25.0,286.0,20.1,1027.1
-9.5,-13.3,-6.7,0.0,25.0,300.0,15.8,1035.4
-5.8,-14.4,3.3,0.0,25.0,207.0,19.1,1028.0
3.1,-1.1,5.6,0.0,0.0,229.0,12.7,1016.2
2.9,-1.7,5.0,0.0,0.0,14.0,8.7,1014.6
1.0,-2.2,3.3,0.8,25.0,40.0,25.0,1022.1
-4.0,-6.1,-2.2,0.8,25.0,68.0,21.4,1028.3
-4.8,-10.0,-1.1,0.3,25.0,273.0,9.7,1015.7
-2.4,-3.9,-1.1,0.0,25.0,299.0,18.9,1011.2
1.1,-5.6,7.2,0.0,0.0,203.0,20.0,1012.1
-3.4,-10.6,6.1,0.0,0.0,301.0,25.0,1019.3
-9.6,-12.8,-5.6,0.0,0.0,342.0,17.2,1036.1
-7.1,-12.2,-2.8,0.0,0.0,232.0,10.1,1035.3
-3.5,-6.7,2.2,0.3,0.0,246.0,23.7,1023.6
-7.0,-12.2,-3.9,7.1,102.0,324.0,16.6,1015.3
-6.4,-10.6,-1.7,2.8,102.0,263.0,16.9,1009.5
-12.5,-16.7,-9.4,0.0,102.0,307.0,17.6,1026.6
-15.2,-20.6,-9.4,0.0,102.0,240.0,13.8,1032.3
-3.0,-10.0,0.6,0.0,76.0,245.0,18.6,1022.1
-5.7,-11.1,-1.7,7.9,229.0,333.0,15.1,1027.1
-8.2,-12.8,-5.0,0.0,152.0,219.0,12.0,1022.2
-4.0,-10.0,0.6,0.0,152.0,328.0,10.2,1015.8
-0.2,-2.2,1.7,0.0,127.0,160.0,12.7,1020.0
4.4,0.6,9.4,5.1,51.0,219.0,17.7,1014.7
-4.2,-7.2,0.6,19.3,279.0,352.0,24.7,1024.6
-4.1,-7.2,-2.8,0.0,203.0,22.0,29.4,1030.6
-6.4,-11.1,-3.3,0.5,178.0,293.0,16.8,1028.6
-10.1,-14.4,-7.2,0.0,178.0,233.0,17.8,1030.6
-3.3,-7.8,0.6,0.0,178.0,207.0,20.1,1022.3
-4.4,-7.8,0.0,0.0,127.0,275.0,17.1,1022.8
-1.6,-7.8,5.0,0.0,102.0,193.0,16.7,1015.0
3.1,1.1,5.6,0.0,76.0,250.0,20.8,1007.4
-0.5,-2.2,2.2,0.0,51.0,262.0,21.0,1012.3
3.1,-1.1,7.2,3.3,51.0,251.0,27.3,1004.2
-6.6,-9.4,-0.6,0.0,25.0,309.0,19.2,1026.5
-8.7,-10.0,-6.1,0.0,25.0,295.0,13.3,1027.3
-6.2,-9.4,-2.8,0.0,25.0,215.0,12.0,1027.7
0.1,-5.0,7.8,0.0,25.0,144.0,17.3,1026.9
10.0,6.1,12.2,28.7,0.0,208.0,29.1,1010.8
-1.4,-8.3,6.1,13.2,102.0,359.0,30.5,1014.6
-6.7,-13.3,0.0,0.0,76.0,241.0,25.2,1019.8
-7.8,-11.7,-1.7,0.0,51.0,267.0,23.6,1027.9
2.6,-7.8,9.4,0.0,0.0,207.0,27.4,1015.6
6.2,0.6,12.2,0.0,0.0,47.0,9.4,1013.8
3.5,-3.9,12.2,27.7,0.0,327.0,17.3,1010.1
-5.2,-7.8,-3.3,0.0,0.0,339.0,19.5,1031.9
-2.7,-4.4,-1.7,2.0,25.0,67.0,20.2,1027.7
-2.8,-6.7,-0.6,2.3,25.0,316.0,12.4,1029.7
-3.8,-9.4,0.6,0.0,25.0,244.0,17.0,1032.3
2.2,-1.7,7.8,0.0,0.0,269.0,15.2,1024.3
5.5,-1.7,12.8,0.0,0.0,193.0,16.1,1019.4
6.5,2.2,11.1,0.0,0.0,194.0,12.6,1015.8
6.6,1.1,15.6,0.0,0.0,37.0,14.2,1018.6
0.7,-1.1,3.3,0.0,0.0,46.0,20.6,1029.4
2.7,-1.1,6.1,0.0,0.0,93.0,14.6,1028.5
14.2,5.6,21.7,3.3,0.0,178.0,24.4,1011.6
6.6,3.3,16.1,3.0,0.0,268.0,27.7,1013.3
1.7,0.0,3.3,9.4,0.0,322.0,20.8,1016.1
1.6,-2.2,5.6,0.0,0.0,232.0,12.9,1022.1
2.6,-1.1,6.7,0.0,0.0,270.0,15.3,1017.7
-2.1,-3.3,0.6,1.3,25.0,9.0,12.9,1023.8
-3.3,-7.8,0.6,0.8,0.0,291.0,21.7,1019.5
-7.3,-10.6,-5.0,0.0,0.0,286.0,22.2,1022.5
4.1,-5.6,11.7,0.0,0.0,227.0,20.8,1015.9
10.6,4.4,18.3,0.0,0.0,214.0,15.9,1019.4
6.4,1.7,12.8,0.0,0.0,41.0,8.8,1021.8
13.1,3.3,22.2,0.0,0.0,200.0,12.2,1015.1
14.6,9.4,23.3,0.0,0.0,194.0,12.0,1011.5
7.4,5.6,10.0,19.3,0.0,24.0,21.6,1009.2
5.2,3.9,6.7,4.8,0.0,320.0,17.6,1008.6
9.7,1.1,18.3,0.0,0.0,241.0,10.0,1019.5
16.2,6.7,25.0,0.0,0.0,199.0,14.4,1018.0
13.3,10.0,16.7,3.3,0.0,133.0,23.5,1011.2
12.0,7.8,15.6,9.9,0.0,185.0,16.4,998.4
6.8,5.0,7.8,3.3,0.0,243.0,18.1,1005.0
6.1,2.2,10.0,0.5,0.0,282.0,24.9,1006.9
0.5,-1.7,2.2,0.3,0.0,312.0,26.7,1012.1
-1.3,-3.9,3.3,0.0,0.0,358.0,15.7,1022.3
-1.2,-3.9,1.7,0.0,0.0,29.0,14.9,1026.5
3.1,-0.6,7.2,0.0,0.0,114.0,21.7,1020.7
12.7,7.2,17.8,33.5,0.0,175.0,20.1,997.0
5.1,1.1,10.0,9.1,0.0,290.0,17.8,996.6
3.3,0.6,8.3,0.0,0.0,328.0,15.5,1016.5
3.9,1.7,7.2,5.6,0.0,188.0,13.8,1016.4
5.2,0.6,9.4,3.8,0.0,54.0,9.1,1017.4
8.4,6.1,12.8,1.8,0.0,230.0,17.1,1011.4
8.3,3.9,12.8,0.8,0.0,91.0,13.1,1007.2
11.5,7.2,15.0,14.5,0.0,229.0,25.7,999.9
6.5,5.0,7.8,1.8,0.0,243.0,26.3,1001.2
4.2,1.7,6.1,6.6,0.0,305.0,13.3,1004.8
4.4,1.1,10.0,0.0,0.0,328.0,14.8,1011.1
10.7,2.2,17.8,0.0,0.0,154.0,18.2,1010.8
14.5,8.9,17.2,0.0,0.0,248.0,15.9,1008.3
15.4,6.1,22.2,0.0,0.0,142.0,18.8,1011.8
18.2,5.6,22.2,12.7,0.0,209.0,25.5,1000.3
7.7,2.8,12.8,0.0,0.0,247.0,33.0,1010.5
8.9,5.6,13.3,1.3,0.0,258.0,20.8,1013.5
5.4,1.7,10.6,0.0,0.0,316.0,17.7,1019.9
4.0,1.1,6.1,0.0,0.0,55.0,14.6,1025.7
3.5,1.7,5.6,3.6,0.0,309.0,16.9,1019.7
6.1,3.3,10.6,0.0,0.0,330.0,17.5,1022.0
9.3,6.1,13.3,5.6,0.0,154.0,21.2,1019.6
15.1,10.6,21.7,1.8,0.0,259.0,21.4,1020.2
11.9,10.0,16.1,18.3,0.0,78.0,15.5,1025.5
22.1,13.9,30.0,0.0,0.0,179.0,26.1,1012.4
21.3,14.4,23.9,2.5,0.0,216.0,28.7,1008.7
11.1,5.6,14.4,0.0,0.0,274.0,23.1,1017.2
6.8,3.9,12.2,0.0,0.0,298.0,20.0,1025.1
4.2,2.2,6.7,0.0,0.0,37.0,16.3,1027.6
8.4,4.4,11.1,0.0,0.0,98.0,18.0,1023.6
14.8,10.6,21.1,0.3,0.0,116.0,20.9,1017.8
16.7,11.1,22.8,17.8,0.0,143.0,26.2,1008.5
12.3,10.6,15.0,0.0,0.0,237.0,23.2,1008.6
11.1,8.3,13.3,0.0,0.0,264.0,14.4,1016.6
9.0,7.2,11.1,29.7,0.0,35.0,24.8,1011.7
9.4,5.6,13.9,0.0,0.0,31.0,17.7,1022.2
10.3,7.2,12.2,5.8,0.0,58.0,12.2,1018.1
11.0,10.0,12.2,10.4,0.0,38.0,24.7,1008.6
13.5,8.9,18.3,0.0,0.0,33.0,16.3,1014.2
15.6,7.8,20.6,0.0,0.0,135.0,18.6,1014.4
22.1,13.9,29.4,0.0,0.0,156.0,26.4,1011.6
27.2,21.1,33.3,0.0,0.0,185.0,18.0,1015.2
28.3,25.0,32.8,0.0,0.0,158.0,12.5,1017.8
29.5,24.4,35.0,0.0,0.0,163.0,17.8,1016.2
28.3,21.7,33.9,0.0,0.0,178.0,14.7,1012.7
25.1,20.0,29.4,0.0,0.0,71.0,9.1,1011.6
21.1,15.0,26.1,1.3,0.0,274.0,10.6,1011.5
20.6,13.3,26.7,0.0,0.0,290.0,18.7,1010.4
15.8,12.2,20.0,0.0,0.0,60.0,16.4,1016.2
15.3,12.8,17.8,8.6,0.0,37.0,11.7,1010.1
22.7,13.3,31.1,0.0,0.0,192.0,16.5,1002.3
24.1,16.7,31.7,14.2,0.0,203.0,23.6,998.1
16.0,13.9,17.8,7.1,0.0,345.0,10.2,1014.2
14.9,11.7,18.3,0.0,0.0,336.0,15.9,1024.0
13.4,8.9,17.2,0.0,0.0,46.0,17.6,1026.7
15.4,11.1,20.0,0.0,0.0,58.0,18.3,1022.1
20.8,14.4,28.3,5.3,0.0,139.0,18.5,1011.7
22.7,18.3,26.1,6.1,0.0,189.0,16.5,1006.7
15.0,11.1,18.3,3.3,0.0,353.0,18.0,1008.9
19.0,10.6,24.4,0.0,0.0,189.0,10.2,1012.0
24.5,18.3,30.6,0.0,0.0,183.0,22.6,1008.7
27.9,22.8,33.3,0.0,0.0,195.0,28.0,1009.0
28.2,23.9,32.2,0.0,0.0,220.0,23.0,1010.7
20.8,16.1,26.1,2.5,0.0,35.0,11.4,1013.1
21.0,15.6,26.1,0.5,0.0,333.0,9.9,1012.2
22.6,16.7,28.3,0.0,0.0,272.0,15.8,1012.4
18.8,15.0,22.2,0.0,0.0,63.0,10.2,1014.6
21.4,17.2,27.2,0.0,0.0,82.0,11.1,1009.8
21.5,15.6,24.4,23.1,0.0,232.0,10.5,1005.4
17.0,13.9,21.7,0.0,0.0,48.0,13.3,1011.5
17.4,14.4,22.2,11.9,0.0,66.0,12.0,1011.0
19.8,11.7,26.7,0.0,0.0,296.0,13.5,1013.6
20.3,15.0,27.8,0.5,0.0,233.0,11.6,1012.2
20.4,15.6,24.4,0.0,0.0,214.0,11.4,1009.3
19.4,15.6,23.3,2.3,0.0,20.0,11.7,1009.7
25.3,16.7,33.9,0.0,0.0,105.0,12.7,1009.2
32.1,23.9,37.8,0.0,0.0,219.0,16.8,1008.5
32.9,28.3,37.8,0.0,0.0,219.0,24.0,1009.4
30.3,23.9,36.1,2.8,0.0,256.0,21.3,1011.6
26.5,20.6,31.1,0.0,0.0,314.0,14.3,1015.0
20.1,15.0,24.4,0.0,0.0,35.0,17.9,1022.7
23.4,13.9,31.1,0.0,0.0,225.0,10.0,1021.9
28.2,19.4,36.1,0.0,0.0,220.0,17.1,1018.0
31.6,22.8,38.3,0.0,0.0,236.0,20.9,1015.3
29.4,23.3,33.3,0.0,0.0,327.0,14.2,1015.5
25.4,22.2,29.4,0.0,0.0,66.0,10.6,1016.1
27.5,19.4,33.9,0.0,0.0,86.0,9.1,1015.2
24.4,20.0,27.2,9.9,0.0,182.0,14.0,1014.0
24.7,20.0,28.3,0.0,0.0,291.0,18.8,1016.1
21.7,17.2,27.2,0.0,0.0,337.0,14.8,1022.2
24.6,16.7,31.1,0.0,0.0,216.0,16.2,1021.2
26.1,21.1,31.7,0.0,0.0,171.0,12.2,1019.6
29.1,23.3,34.4,0.0,0.0,218.0,21.5,1015.6
24.9,20.6,29.4,1.5,0.0,199.0,9.8,1013.1
25.4,18.3,30.0,0.0,0.0,63.0,9.4,1016.3
26.8,20.6,31.1,0.0,0.0,76.0,11.0,1018.5
27.2,22.2,32.2,4.8,0.0,181.0,14.8,1015.3
28.3,21.1,35.0,42.4,0.0,267.0,15.8,1010.3
24.3,22.2,27.8,8.4,0.0,25.0,15.5,1013.2
26.1,22.2,30.0,0.0,0.0,77.0,12.5,1014.8
25.1,22.2,27.2,0.5,0.0,71.0,15.2,1015.3
23.4,20.6,26.1,0.0,0.0,44.0,20.2,1019.9
25.4,16.7,31.1,0.0,0.0,247.0,9.0,1017.1
26.5,22.2,30.6,0.0,0.0,230.0,20.1,1008.4
26.5,21.7,31.1,0.0,0.0,297.0,17.2,1009.9
24.3,21.1,29.4,0.0,0.0,340.0,15.7,1014.4
23.1,17.8,27.8,0.0,0.0,16.0,10.6,1019.5
22.2,20.6,24.4,21.6,0.0,182.0,10.0,1018.4
23.3,21.7,25.6,0.0,0.0,46.0,17.0,1014.0
23.7,21.7,25.0,38.1,0.0,14.0,11.5,1010.4
27.3,21.7,32.8,0.0,0.0,326.0,9.6,1010.9
28.3,22.8,32.8,0.0,0.0,220.0,18.0,1009.0
28.7,25.6,31.7,0.0,0.0,250.0,23.6,1002.7
28.8,22.2,34.4,0.0,0.0,269.0,19.1,1006.8
28.4,21.7,33.3,0.0,0.0,259.0,11.4,1012.3
26.3,21.7,31.1,47.0,0.0,193.0,20.5,1012.4
27.4,23.3,31.1,14.2,0.0,240.0,20.5,1009.9
23.1,20.6,26.1,0.0,0.0,46.0,11.9,1015.8
24.2,20.0,28.3,0.0,0.0,124.0,9.4,1014.4
25.4,21.7,30.6,10.4,0.0,256.0,13.5,1010.4
24.5,21.1,28.3,0.0,0.0,276.0,14.7,1011.6
23.7,17.8,28.3,0.0,0.0,307.0,11.3,1016.0
25.0,18.9,29.4,0.0,0.0,286.0,6.1,1020.3
26.3,20.0,30.0,0.0,0.0,242.0,11.8,1016.3
27.1,23.9,31.7,0.0,0.0,261.0,20.9,1009.8
27.4,21.7,32.8,0.0,0.0,203.0,10.8,1012.2
27.9,24.4,35.0,0.0,0.0,220.0,22.1,1008.7
25.6,23.9,29.4,0.0,0.0,6.0,15.2,1014.0
27.2,22.8,31.1,0.0,0.0,81.0,9.6,1016.9
30.1,25.0,35.0,0.0,0.0,208.0,14.9,1016.3
27.4,25.6,28.9,14.7,0.0,212.0,12.2,1015.8
24.7,20.6,28.9,3.0,0.0,270.0,17.7,1013.1
22.2,18.3,25.6,0.0,0.0,32.0,13.8,1018.3
24.2,16.7,30.6,0.0,0.0,335.0,6.3,1019.6
24.3,20.0,26.7,0.0,0.0,19.0,20.0,1020.1
23.0,17.2,27.2,0.0,0.0,307.0,7.1,1022.0
24.1,20.6,26.7,0.0,0.0,178.0,17.5,1016.7
22.9,21.7,26.7,0.0,0.0,60.0,16.0,1012.1
23.7,20.6,27.2,0.0,0.0,45.0,18.1,1016.3
24.0,19.4,28.9,0.0,0.0,32.0,15.7,1018.0
23.9,18.3,28.9,0.0,0.0,30.0,10.2,1018.4
24.5,17.2,30.0,0.0,0.0,268.0,8.1,1015.3
26.0,20.6,31.1,0.0,0.0,197.0,16.4,1013.1
22.5,20.0,26.1,16.5,0.0,217.0,12.6,1013.4
23.1,20.0,27.2,0.5,0.0,6.0,13.9,1014.0
23.5,18.3,28.9,0.0,0.0,26.0,10.6,1016.0
24.5,18.3,30.0,0.0,0.0,320.0,7.8,1015.0
25.6,19.4,30.6,0.0,0.0,324.0,5.5,1016.5
23.8,20.0,28.3,4.1,0.0,236.0,13.2,1014.6
23.2,19.4,26.7,0.0,0.0,27.0,13.0,1016.9
23.4,16.7,28.9,0.0,0.0,106.0,7.9,1016.1
27.5,22.2,33.3,0.0,0.0,181.0,18.9,1010.1
26.1,22.2,30.6,19.6,0.0,227.0,18.4,1009.4
24.2,19.4,27.8,0.0,0.0,276.0,18.1,1013.0
24.4,17.8,30.6,0.0,0.0,275.0,14.7,1015.5
26.6,20.6,32.2,0.0,0.0,235.0,12.4,1015.6
26.9,21.7,31.1,0.0,0.0,197.0,15.0,1016.0
25.7,21.7,32.8,0.0,0.0,270.0,16.4,1017.7
22.8,21.1,23.9,0.0,0.0,36.0,19.6,1017.9
21.7,20.6,22.8,0.0,0.0,32.0,17.0,1017.7
23.7,21.1,27.2,0.0,0.0,38.0,11.1,1018.8
23.8,20.0,28.3,0.0,0.0,21.0,12.0,1019.2
24.2,17.2,30.0,0.0,0.0,216.0,5.7,1014.4
24.5,18.3,30.6,0.0,0.0,191.0,11.3,1012.8
25.0,18.9,30.6,0.0,0.0,234.0,8.3,1015.3
20.2,16.1,23.3,33.0,0.0,339.0,16.3,1011.7
15.8,13.3,20.0,0.8,0.0,274.0,15.9,1008.3
20.6,16.1,26.7,0.0,0.0,324.0,10.3,1011.6
21.0,15.0,27.2,0.0,0.0,24.0,7.3,1019.2
23.4,17.2,28.9,0.0,0.0,191.0,9.7,1021.2
24.7,18.9,29.4,0.0,0.0,196.0,14.0,1018.6
25.9,21.7,31.1,0.0,0.0,198.0,17.6,1015.4
26.5,22.2,30.6,0.8,0.0,219.0,13.6,1012.3
23.3,19.4,26.1,0.0,0.0,36.0,10.7,1013.9
25.2,18.9,34.4,9.4,0.0,177.0,11.8,1012.7
26.6,17.8,31.7,0.0,0.0,294.0,17.5,1010.0
16.3,13.3,19.4,0.0,0.0,1.0,19.5,1020.5
15.3,11.1,18.3,0.0,0.0,174.0,11.1,1022.1
17.8,12.8,23.9,1.3,0.0,220.0,13.8,1011.9
17.5,13.9,20.6,1.3,0.0,286.0,18.1,1007.3
14.8,11.7,18.9,0.0,0.0,306.0,19.3,1011.5
12.9,8.9,17.2,0.0,0.0,317.0,17.9,1019.4
12.8,9.4,17.2,0.0,0.0,5.0,16.6,1030.2
13.7,7.8,17.8,0.0,0.0,63.0,7.5,1031.1
15.0,9.4,19.4,0.0,0.0,85.0,10.1,1025.0
16.6,11.1,21.1,0.0,0.0,7.0,15.0,1022.6
16.8,14.4,20.6,0.0,0.0,41.0,18.2,1026.4
15.3,10.0,20.6,0.0,0.0,59.0,7.3,1027.3
16.3,8.3,24.4,0.0,0.0,351.0,3.9,1023.0
18.8,10.6,25.6,0.0,0.0,252.0,7.3,1018.6
18.5,12.2,25.0,1.3,0.0,289.0,15.6,1016.9
10.5,5.6,14.4,0.3,0.0,359.0,19.8,1027.5
9.7,3.3,15.6,0.0,0.0,251.0,16.7,1027.0
14.4,7.8,21.7,0.0,0.0,246.0,12.9,1020.2
16.4,10.0,24.4,0.0,0.0,284.0,7.2,1020.3
16.9,12.2,21.7,12.7,0.0,193.0,18.0,1017.0
15.4,10.6,18.3,11.7,0.0,212.0,19.5,1006.7
9.4,5.0,15.0,0.0,0.0,253.0,20.7,1006.2
9.6,4.4,17.2,2.8,0.0,233.0,17.8,1005.3
8.2,2.8,12.8,0.0,0.0,241.0,17.1,1012.7
10.0,5.6,13.9,0.0,0.0,287.0,15.4,1013.9
5.8,3.9,7.2,0.0,0.0,306.0,26.9,1012.8
6.3,2.8,10.0,0.0,0.0,316.0,28.2,1016.5
6.1,1.7,10.0,0.0,0.0,283.0,20.1,1015.6
9.2,1.1,17.2,0.0,0.0,226.0,13.9,1009.5
16.4,7.2,25.6,0.0,0.0,205.0,18.7,1007.1
20.6,14.4,27.8,0.0,0.0,192.0,22.3,1009.1
22.4,17.8,27.2,0.0,0.0,175.0,24.9,1011.6
22.4,17.8,26.1,0.5,0.0,178.0,25.2,1010.3
16.1,9.4,21.7,24.9,0.0,139.0,15.9,1004.8
9.8,6.1,13.9,1.3,0.0,322.0,17.4,1014.1
9.2,5.0,12.2,0.0,0.0,80.0,10.0,1027.0
11.4,7.8,16.1,0.0,0.0,86.0,9.1,1029.1
12.3,6.1,19.4,0.0,0.0,43.0,6.0,1026.0
13.5,9.4,19.4,2.5,0.0,59.0,6.7,1015.7
14.0,11.1,16.1,0.3,0.0,7.0,8.3,1010.5
14.8,7.8,21.1,0.0,0.0,223.0,10.7,1019.6
16.6,9.4,23.3,0.0,0.0,174.0,11.4,1023.3
18.6,12.8,23.9,0.0,0.0,187.0,20.3,1018.9
20.2,16.7,24.4,4.8,0.0,188.0,22.6,1010.3
14.7,8.3,21.7,7.4,0.0,200.0,33.7,1001.4
12.1,8.3,17.8,0.0,0.0,229.0,19.9,1014.6
9.5,5.6,14.4,0.0,0.0,354.0,13.7,1032.5
9.7,6.7,12.2,0.0,0.0,103.0,17.0,1034.6
15.3,8.9,21.1,0.0,0.0,184.0,16.6,1023.4
19.2,15.0,24.4,0.0,0.0,194.0,21.2,1013.8
6.6,0.6,15.6,0.0,0.0,296.0,18.6,1011.5
1.3,0.6,2.8,0.0,0.0,301.0,17.1,1017.8
0.5,-1.1,2.2,0.0,0.0,303.0,10.8,1026.4
1.6,-2.2,5.6,0.0,0.0,143.0,9.7,1028.1
1.8,0.0,3.3,2.3,0.0,61.0,11.1,1022.7
1.1,-0.6,1.7,1.0,0.0,281.0,17.5,1020.3
-0.2,-1.7,1.1,0.0,0.0,256.0,24.6,1021.0
-3.9,-6.1,-1.1,0.3,0.0,267.0,25.6,1022.4
-5.5,-8.9,-2.8,0.3,0.0,258.0,26.5,1020.3
-4.5,-10.6,0.6,0.0,0.0,234.0,20.0,1027.4
2.6,-1.7,8.3,0.0,0.0,257.0,17.4,1022.3
4.4,-2.2,11.1,0.0,0.0,229.0,11.6,1023.3
7.4,0.6,15.0,0.0,0.0,196.0,12.2,1021.4
7.7,3.3,12.2,0.0,0.0,210.0,12.5,1019.8
5.8,0.6,11.1,0.0,0.0,272.0,12.4,1022.4
6.9,0.6,13.3,0.0,0.0,206.0,14.2,1015.5
6.0,1.7,7.8,6.9,0.0,9.0,17.8,1003.1
4.0,-0.6,7.8,0.0,0.0,195.0,11.7,1013.9
9.6,1.7,15.0,7.6,0.0,182.0,24.4,1005.1
-3.4,-6.7,1.7,0.0,0.0,274.0,32.7,1018.2
-2.5,-7.8,2.8,0.0,0.0,218.0,16.7,1029.9
7.1,2.2,11.1,0.0,0.0,202.0,26.4,1012.7
-1.0,-6.1,11.1,0.0,0.0,274.0,24.1,1025.4
-1.4,-7.8,4.4,0.0,0.0,221.0,17.9,1023.0
2.6,-2.2,6.7,0.0,0.0,199.0,12.8,1013.4
5.1,2.2,6.7,0.0,0.0,24.0,8.9,1016.7
4.8,3.3,6.1,0.0,0.0,333.0,8.9,1025.1
3.3,1.7,5.6,0.0,0.0,63.0,16.3,1028.5
2.6,1.7,3.3,11.4,0.0,95.0,18.8,1023.1
3.2,2.8,3.9,0.0,0.0,140.0,9.6,1022.8
3.5,2.8,4.4,0.0,0.0,311.0,8.1,1023.9
3.8,2.8,5.6,0.0,0.0,69.0,12.1,1026.3
2.4,1.1,3.3,1.8,0.0,118.0,24.2,1022.0
4.5,2.8,6.7,35.3,0.0,115.0,20.6,1008.5
1.5,-0.6,3.3,5.3,0.0,226.0,20.9,1002.3
-1.5,-3.3,-0.6,1.5,25.0,228.0,22.9,1005.8
-4.5,-6.7,-3.3,0.0,25.0,253.0,26.0,1010.1
-8.0,-10.0,-6.1,0.0,0.0,265.0,21.9,1022.4
-7.1,-12.2,-3.3,0.0,0.0,293.0,7.8,1031.8
-2.3,-5.6,0.6,0.0,0.0,259.0,11.1,1032.4
-3.9,-8.3,0.0,0.0,0.0,26.0,10.9,1028.8
-6.6,-21.1,1.1,1.8,51.0,251.0,17.8,1012.9
-20.2,-22.8,-18.3,0.0,51.0,276.0,38.8,1014.3
-14.3,-18.3,-10.6,0.0,51.0,275.0,30.8,1016.1
-13.0,-16.7,-10.0,0.0,25.0,266.0,20.8,1020.0
